OpportunityKey,CampaignKey,CreatedDate,ExpectedCloseDate,CustomerKey,SalesRepKey,RegionKey,PrimaryProductKey,SalesStage,StageProbability,OpportunityAmount,WeightedPipeline,LostReason,NextStepMissing
OP01616,CA01616,2025-12-25,2026-03-02,C013,S011,R05,P006,Qualified,0.3000,52725.57,15817.67,,False
OP01617,CA01617,2025-12-02,2026-02-23,C018,S008,R02,P007,Closed Lost,0.0000,30813.64,0.00,Price,False
OP01618,CA01618,2026-01-16,2026-02-20,C013,S004,R04,P004,Closed Won,1.0000,11386.98,11386.98,,True
OP01619,CA01619,2026-01-30,2026-02-20,C017,S011,R05,P006,Prospecting,0.1500,38284.67,5742.70,,False
OP01620,CA01620,2025-12-24,2026-03-21,C010,S012,R06,P007,Closed Won,1.0000,64563.13,64563.13,,False
OP01621,CA01621,2025-12-28,2026-02-27,C029,S008,R02,P007,Closed Won,1.0000,7122.72,7122.72,,True
OP01622,CA01622,2025-12-28,2026-02-18,C024,S002,R02,P001,Prospecting,0.1500,120991.61,18148.74,,False
OP01623,CA01623,2026-01-20,2026-03-14,C029,S004,R04,P005,Closed Won,1.0000,261463.65,261463.65,,False
OP01624,CA01624,2025-12-06,2026-02-18,C018,S006,R06,P008,Qualified,0.3000,439509.08,131852.73,,False
OP01625,CA01625,2026-02-03,2026-03-16,C026,S001,R01,P006,Qualified,0.3000,377898.25,113369.48,,False
OP01626,CA01626,2026-01-20,2026-02-15,C028,S008,R02,P004,Prospecting,0.1500,57914.99,8687.25,,False
OP01627,CA01627,2026-01-29,2026-02-26,C022,S005,R05,P008,Proposal,0.5500,107381.27,59059.70,,False
OP01628,CA01628,2026-02-25,2026-03-20,C023,S009,R03,P001,Negotiation,0.7200,20233.42,14568.06,,True
OP01629,CA01629,2026-02-05,2026-03-11,C002,S001,R01,P001,Closed Lost,0.0000,507858.15,0.00,Competitor,False
OP01630,CA01630,2025-12-27,2026-02-15,C023,S011,R05,P003,Proposal,0.5500,16010.43,8805.74,,False
OP01631,CA01631,2025-12-21,2026-03-10,C012,S006,R06,P002,Proposal,0.5500,148017.75,81409.76,,False
OP01632,CA01632,2025-12-22,2026-03-11,C004,S012,R06,P001,Proposal,0.5500,318079.99,174943.99,,False
OP01633,CA01633,2025-12-05,2026-02-20,C009,S007,R01,P006,Qualified,0.3000,74361.92,22308.57,,False
OP01634,CA01634,2026-02-15,2026-03-15,C011,S003,R03,P004,Proposal,0.5500,185504.56,102027.51,,False
OP01635,CA01635,2026-01-17,2026-02-27,C014,S002,R02,P006,Closed Won,1.0000,5385.35,5385.35,,False
OP01636,CA01636,2026-01-13,2026-03-22,C003,S003,R03,P007,Closed Won,1.0000,2721.07,2721.07,,True
OP01637,CA01637,2026-02-22,2026-03-11,C002,S008,R02,P004,Closed Won,1.0000,85200.76,85200.76,,False
OP01638,CA01638,2026-01-12,2026-03-25,C013,S012,R06,P004,Proposal,0.5500,21403.82,11772.10,,False
OP01639,CA01639,2026-02-05,2026-04-05,C023,S007,R01,P003,Closed Won,1.0000,200404.72,200404.72,,False
OP01640,CA01640,2026-01-24,2026-04-14,C028,S011,R05,P004,Prospecting,0.1500,182577.56,27386.63,,False
OP01641,CA01641,2026-03-20,2026-04-06,C013,S009,R03,P005,Negotiation,0.7200,4933.26,3551.95,,False
OP01642,CA01642,2026-02-20,2026-04-05,C001,S002,R02,P006,Qualified,0.3000,17917.40,5375.22,,False
OP01643,CA01643,2026-03-01,2026-03-15,C013,S006,R06,P004,Qualified,0.3000,98109.27,29432.78,,False
OP01644,CA01644,2026-03-07,2026-03-30,C011,S003,R03,P006,Proposal,0.5500,156708.63,86189.75,,False
OP01645,CA01645,2026-03-16,2026-03-29,C020,S008,R02,P003,Qualified,0.3000,87873.24,26361.97,,False
OP01646,CA01646,2026-02-26,2026-04-20,C024,S006,R06,P004,Closed Lost,0.0000,520938.33,0.00,Price,True
OP01647,CA01647,2026-01-01,2026-03-22,C017,S005,R05,P003,Prospecting,0.1500,125452.10,18817.82,,False
OP01648,CA01648,2026-01-25,2026-04-05,C006,S001,R01,P008,Closed Lost,0.0000,116866.53,0.00,Timing,False
OP01649,CA01649,2026-01-16,2026-03-27,C002,S007,R01,P008,Prospecting,0.1500,199249.47,29887.42,,True
OP01650,CA01650,2026-03-04,2026-04-07,C025,S009,R03,P002,Negotiation,0.7200,78596.46,56589.45,,False
OP01651,CA01651,2026-03-08,2026-03-26,C014,S009,R03,P006,Closed Lost,0.0000,21968.64,0.00,Competitor,True
OP01652,CA01652,2026-01-17,2026-03-24,C029,S002,R02,P004,Proposal,0.5500,687064.33,377885.38,,False
OP01653,CA01653,2026-02-07,2026-04-04,C026,S011,R05,P005,Closed Won,1.0000,617429.98,617429.98,,True
OP01654,CA01654,2026-01-30,2026-04-01,C001,S010,R04,P004,Qualified,0.3000,90251.85,27075.55,,False
OP01655,CA01655,2026-02-10,2026-03-25,C007,S002,R02,P004,Closed Won,1.0000,86031.19,86031.19,,False
OP01656,CA01656,2026-02-07,2026-04-10,C025,S009,R03,P004,Qualified,0.3000,581379.80,174413.94,,False
OP01657,CA01657,2026-03-06,2026-04-19,C024,S001,R01,P006,Prospecting,0.1500,17027.53,2554.13,,False
OP01658,CA01658,2026-02-03,2026-03-17,C002,S006,R06,P003,Negotiation,0.7200,153696.00,110661.12,,False
OP01659,CA01659,2026-01-29,2026-03-26,C024,S007,R01,P007,Closed Lost,0.0000,139479.49,0.00,Budget Frozen,False
OP01660,CA01660,2026-02-23,2026-03-21,C024,S009,R03,P007,Qualified,0.3000,75101.72,22530.52,,False
OP01661,CA01661,2026-01-21,2026-04-08,C014,S012,R06,P007,Closed Won,1.0000,59810.38,59810.38,,False
OP01662,CA01662,2026-01-04,2026-03-13,C027,S005,R05,P002,Proposal,0.5500,122650.18,67457.60,,False
OP01663,CA01663,2025-12-28,2026-03-25,C024,S001,R01,P005,Closed Won,1.0000,226172.73,226172.73,,True
OP01664,CA01664,2026-03-10,2026-03-23,C014,S012,R06,P004,Closed Won,1.0000,23972.98,23972.98,,False
OP01665,CA01665,2026-04-09,2026-04-21,C010,S002,R02,P008,Negotiation,0.7200,183377.93,132032.11,,True
OP01666,CA01666,2026-02-08,2026-03-30,C029,S011,R05,P003,Prospecting,0.1500,400078.73,60011.81,,True
OP01667,CA01667,2026-03-04,2026-03-21,C016,S009,R03,P008,Proposal,0.5500,330412.08,181726.65,,False
OP01668,CA01668,2026-01-09,2026-04-06,C025,S007,R01,P008,Proposal,0.5500,319819.25,175900.59,,False
OP01669,CA01669,2026-01-23,2026-04-07,C028,S007,R01,P005,Prospecting,0.1500,101588.83,15238.32,,False
OP01670,CA01670,2026-01-08,2026-04-03,C010,S012,R06,P006,Negotiation,0.7200,29527.73,21259.97,,False
OP01671,CA01671,2026-02-07,2026-03-19,C006,S010,R04,P004,Qualified,0.3000,138475.24,41542.57,,False
OP01672,CA01672,2026-03-23,2026-04-18,C011,S006,R06,P004,Negotiation,0.7200,78905.30,56811.82,,False
OP01673,CA01673,2026-02-27,2026-04-15,C022,S010,R04,P006,Negotiation,0.7200,71669.90,51602.32,,True
OP01674,CA01674,2026-02-24,2026-04-05,C020,S001,R01,P008,Proposal,0.5500,59394.30,32666.86,,False
OP01675,CA01675,2026-03-08,2026-04-10,C010,S011,R05,P001,Proposal,0.5500,60873.08,33480.19,,False
OP01676,CA01676,2026-01-18,2026-04-03,C025,S010,R04,P008,Qualified,0.3000,112533.54,33760.06,,False
OP01677,CA01677,2026-01-27,2026-03-18,C023,S005,R05,P006,Closed Won,1.0000,1146.85,1146.85,,False
OP01678,CA01678,2026-02-15,2026-03-20,C005,S012,R06,P006,Qualified,0.3000,44482.27,13344.68,,False
OP01679,CA01679,2026-01-19,2026-03-26,C021,S010,R04,P005,Closed Won,1.0000,211115.97,211115.97,,False
OP01680,CA01680,2026-02-10,2026-04-10,C013,S008,R02,P004,Negotiation,0.7200,66835.24,48121.37,,False
OP01681,CA01681,2026-02-24,2026-04-04,C018,S005,R05,P004,Closed Won,1.0000,128902.55,128902.55,,False
OP01682,CA01682,2026-01-03,2026-03-28,C018,S006,R06,P004,Proposal,0.5500,126474.46,69560.95,,False
OP01683,CA01683,2026-02-21,2026-04-02,C013,S001,R01,P006,Prospecting,0.1500,17379.93,2606.99,,False
OP01684,CA01684,2026-03-08,2026-04-03,C001,S007,R01,P008,Qualified,0.3000,59398.50,17819.55,,False
OP01685,CA01685,2026-03-01,2026-04-19,C030,S012,R06,P007,Proposal,0.5500,16174.14,8895.78,,False
OP01686,CA01686,2026-03-06,2026-03-28,C007,S002,R02,P004,Closed Won,1.0000,103912.42,103912.42,,False
OP01687,CA01687,2026-04-07,2026-04-21,C019,S004,R04,P002,Prospecting,0.1500,298816.31,44822.45,,False
OP01688,CA01688,2026-01-08,2026-04-05,C001,S007,R01,P007,Prospecting,0.1500,31046.76,4657.01,,False
OP01689,CA01689,2025-12-28,2026-03-25,C006,S010,R04,P008,Closed Won,1.0000,644736.48,644736.48,,False
OP01690,CA01690,2026-01-27,2026-04-01,C021,S011,R05,P005,Qualified,0.3000,77053.08,23115.92,,False
OP01691,CA01691,2026-01-20,2026-03-30,C005,S008,R02,P003,Proposal,0.5500,199096.54,109503.10,,False
OP01692,CA01692,2026-02-06,2026-03-26,C006,S002,R02,P004,Prospecting,0.1500,122375.28,18356.29,,False
OP01693,CA01693,2026-04-01,2026-04-16,C004,S002,R02,P004,Prospecting,0.1500,295759.89,44363.98,,False
OP01694,CA01694,2026-03-10,2026-04-01,C014,S008,R02,P001,Qualified,0.3000,21303.26,6390.98,,False
OP01695,CA01695,2026-03-31,2026-04-22,C024,S012,R06,P004,Prospecting,0.1500,171797.40,25769.61,,False
OP01696,CA01696,2026-03-22,2026-04-19,C011,S009,R03,P003,Proposal,0.5500,80370.42,44203.73,,False
OP01697,CA01697,2026-03-16,2026-04-30,C010,S002,R02,P005,Proposal,0.5500,134551.72,74003.44,,False
OP01698,CA01698,2026-03-14,2026-04-28,C028,S005,R05,P005,Closed Won,1.0000,58299.02,58299.02,,False
OP01699,CA01699,2026-03-25,2026-05-01,C005,S009,R03,P007,Proposal,0.5500,227208.41,124964.63,,True
OP01700,CA01700,2026-02-17,2026-05-07,C021,S002,R02,P008,Qualified,0.3000,152346.28,45703.88,,False
OP01701,CA01701,2026-02-27,2026-04-23,C028,S004,R04,P002,Qualified,0.3000,45815.05,13744.51,,False
OP01702,CA01702,2026-03-03,2026-04-28,C016,S008,R02,P004,Proposal,0.5500,281857.89,155021.84,,False
OP01703,CA01703,2026-02-13,2026-05-01,C010,S010,R04,P001,Proposal,0.5500,11533.02,6343.16,,False
OP01704,CA01704,2026-03-13,2026-04-30,C018,S001,R01,P008,Prospecting,0.1500,442446.36,66366.95,,False
OP01705,CA01705,2026-04-09,2026-05-10,C026,S007,R01,P006,Negotiation,0.7200,238598.59,171790.98,,False
OP01706,CA01706,2026-03-14,2026-04-16,C009,S001,R01,P005,Qualified,0.3000,259682.30,77904.69,,True
OP01707,CA01707,2026-01-14,2026-04-11,C023,S009,R03,P005,Prospecting,0.1500,277151.61,41572.74,,False
OP01708,CA01708,2026-03-15,2026-04-22,C005,S008,R02,P005,Negotiation,0.7200,95238.72,68571.88,,False
OP01709,CA01709,2026-02-26,2026-04-16,C005,S010,R04,P001,Prospecting,0.1500,83826.40,12573.96,,False
OP01710,CA01710,2026-03-12,2026-04-11,C030,S009,R03,P007,Negotiation,0.7200,94560.20,68083.34,,True
OP01711,CA01711,2026-03-02,2026-05-01,C022,S012,R06,P002,Proposal,0.5500,99084.91,54496.70,,False
OP01712,CA01712,2026-04-07,2026-05-09,C009,S004,R04,P004,Qualified,0.3000,574987.63,172496.29,,False
OP01713,CA01713,2026-03-11,2026-04-26,C007,S003,R03,P005,Proposal,0.5500,740630.16,407346.59,,False
OP01714,CA01714,2026-03-30,2026-05-24,C029,S005,R05,P001,Closed Lost,0.0000,16054.88,0.00,Timing,False
OP01715,CA01715,2026-04-26,2026-05-16,C028,S002,R02,P006,Closed Won,1.0000,55770.87,55770.87,,False
OP01716,CA01716,2026-03-01,2026-04-29,C025,S005,R05,P003,Closed Won,1.0000,77494.07,77494.07,,False
OP01717,CA01717,2026-03-25,2026-04-30,C006,S011,R05,P007,Proposal,0.5500,60589.80,33324.39,,False
OP01718,CA01718,2026-04-01,2026-04-16,C014,S006,R06,P004,Closed Won,1.0000,96984.31,96984.31,,False
OP01719,CA01719,2026-03-25,2026-05-02,C007,S009,R03,P007,Closed Won,1.0000,29455.08,29455.08,,False
OP01720,CA01720,2026-03-12,2026-04-27,C022,S001,R01,P001,Qualified,0.3000,6241.64,1872.49,,True
OP01721,CA01721,2026-03-11,2026-05-10,C006,S012,R06,P008,Closed Won,1.0000,139405.86,139405.86,,False
OP01722,CA01722,2026-01-24,2026-04-20,C014,S008,R02,P002,Qualified,0.3000,80835.96,24250.79,,False
OP01723,CA01723,2026-04-10,2026-05-06,C017,S011,R05,P007,Prospecting,0.1500,64757.76,9713.66,,False
OP01724,CA01724,2026-03-01,2026-05-05,C002,S002,R02,P006,Negotiation,0.7200,117063.98,84286.06,,False
OP01725,CA01725,2026-01-28,2026-04-24,C005,S011,R05,P002,Proposal,0.5500,166972.87,91835.08,,False
OP01726,CA01726,2026-02-05,2026-04-28,C029,S001,R01,P001,Qualified,0.3000,202246.59,60673.98,,False
OP01727,CA01727,2026-04-02,2026-05-17,C027,S001,R01,P006,Negotiation,0.7200,395227.85,284564.05,,True
OP01728,CA01728,2026-03-12,2026-05-11,C016,S003,R03,P008,Closed Won,1.0000,390126.38,390126.38,,False
OP01729,CA01729,2026-03-17,2026-05-01,C029,S006,R06,P006,Closed Lost,0.0000,21068.69,0.00,Competitor,False
OP01730,CA01730,2026-01-30,2026-04-25,C021,S006,R06,P004,Negotiation,0.7200,264460.68,190411.69,,False
OP01731,CA01731,2026-02-12,2026-04-11,C030,S005,R05,P002,Proposal,0.5500,36094.77,19852.12,,False
OP01732,CA01732,2026-03-15,2026-04-23,C027,S001,R01,P002,Qualified,0.3000,22981.00,6894.30,,False
OP01733,CA01733,2026-02-16,2026-04-11,C003,S012,R06,P006,Proposal,0.5500,17247.59,9486.17,,False
OP01734,CA01734,2026-03-14,2026-04-25,C027,S012,R06,P003,Closed Won,1.0000,186937.88,186937.88,,False
OP01735,CA01735,2026-03-19,2026-05-01,C019,S005,R05,P007,Prospecting,0.1500,381596.97,57239.55,,False
OP01736,CA01736,2026-02-27,2026-05-02,C030,S002,R02,P003,Prospecting,0.1500,23296.52,3494.48,,False
OP01737,CA01737,2026-02-19,2026-05-06,C002,S001,R01,P007,Qualified,0.3000,310555.63,93166.69,,False
OP01738,CA01738,2026-04-13,2026-05-13,C014,S011,R05,P003,Closed Won,1.0000,278314.56,278314.56,,True
OP01739,CA01739,2026-03-03,2026-04-30,C008,S007,R01,P008,Closed Won,1.0000,117064.60,117064.60,,False
